recording_id,species_id,songtype_id,is_tp,pca_1,pca_2,tsne_1,tsne_2
8303f19b8,23,4,0,9.204803894750645,-2.65142122626927,39.152943,-9.864888
871aff1b5,23,4,0,-1.2662338721265598,-1.928829196711498,-18.352789,1.1780608
2026bced7,12,1,1,3.921315019660282,9.327764624370431,27.440344,31.098135
632af67c7,23,1,0,16.12907871337271,-7.053240386289688,46.78617,-15.167126
7a49b2465,17,4,0,0.19253471592258406,3.5944686250339895,18.80195,39.844334
38c1d46ef,10,1,0,0.6726661349425685,-4.885513964126015,18.083197,-28.039347
24d8e11a9,23,4,0,-8.232026547978016,-0.21978721485294306,-42.934853,11.332677
4c8d4eda8,17,1,0,9.021516245220946,-2.228552822309556,37.22824,-12.095215
f7d3b0080,10,1,1,0.7679975929165382,-2.422289274418873,12.1044855,-24.288883
c38932af9,10,1,0,0.9597768538799214,1.8444950164513445,8.332205,14.949774
ed2f84e75,23,4,1,3.750883444736803,1.4031772673184069,28.322784,4.2324066
d3abb14b7,17,4,0,-7.019257417199999,-0.4942333484382697,-36.30115,13.224712
84550302d,17,1,0,-4.57888538363521,-0.045933126193407676,-19.218443,-36.03133
5bf1ac192,23,1,1,-5.679460254271681,-2.1652838238490903,-23.418749,3.0240674
e59588338,17,1,0,3.3359825737635167,6.040093585554928,18.426033,18.009317
ff858780b,12,1,0,0.4378515561999826,3.8366734921841164,12.24757,10.408153
5f34798c3,23,4,0,0.8237664936504422,-2.023107546066558,2.4437156,-37.858234
0099c367b,17,4,1,-5.010545611372123,0.1395631816820188,-23.858543,-9.031195
822e204df,23,1,0,-3.853112345775667,-1.9346806589535093,-19.42989,-18.734814
8daabd226,10,1,0,-3.8272148273583833,-2.2631198440440254,-20.897184,-6.531324
567e55bef,23,4,0,-3.879020125718525,-0.8061947954554539,-14.720155,-33.312817
b72980251,12,1,0,4.694260159698864,-0.7311946361269108,32.209312,-2.3990712
5422cbdda,23,1,0,16.22378779186787,-7.644039882311047,47.619045,-16.521727
3a2b59426,12,1,0,4.013210786121451,2.5376162452832536,30.15847,22.524025
56d22a5b3,18,1,1,-1.5356288956650248,5.229104903663358,17.281591,43.90878
a30fc5a56,23,4,0,-6.895740390899404,-1.0894051286285105,-37.584778,3.1214273
575044d36,10,1,0,-7.210779256614061,-0.9910329177489701,-42.0611,6.32875
d3020850e,12,1,0,-0.8288416973458286,5.145386637909416,13.180622,25.289064
667cb9ba7,10,1,0,-5.0764134936257985,-0.7619593005540943,-24.165451,-4.380363
8487fa506,23,4,0,-0.4705055744039236,2.0337540321782037,-0.45135266,7.7480288
0275e127d,10,1,0,6.703709211665367,0.8397979617309366,30.419659,-21.441319
cf4dee5dc,17,1,0,1.952049934802428,0.921635755823966,19.753065,-0.7461673
51fc99844,12,1,0,-2.096677215386213,2.0502328436764117,-16.85424,28.374397
7cd8ce712,23,4,0,0.07747865369216794,-1.4642994345911047,10.060533,-33.92132
5a55970ad,17,1,1,-3.6425465270080855,-1.3050491526724752,-12.338988,-42.17182
869145e0b,23,4,0,-3.230152914611032,-0.8482698511961425,-10.899034,-39.85065
c0722e5fd,12,1,0,4.579733080319065,0.7838616905715097,-13.576285,42.424526
988e03248,10,1,1,7.041731705593425,2.1242399432421566,29.786457,7.3604293
d6713bfd9,17,1,0,7.889589704537881,-2.6798803021846216,34.226112,-10.691449
e1b24c35f,23,1,0,-2.910910018782785,-0.4397790792819825,-17.297537,-11.998582
16cf75798,18,1,0,-5.482773510752277,0.3344410846620888,-23.825327,22.32231
d7b2622e9,23,1,0,14.912383032281612,-0.3925138508240818,45.934864,-4.3751974
7227068d3,23,4,0,10.772665718344856,1.3434783521819706,31.286577,11.786836
e89563a18,23,4,0,-6.76844451540968,-1.1859895289450624,-34.719604,19.087605
c12ca0c0f,10,1,0,2.6679251920810154,-6.995943742705937,24.998436,-29.006002
db3cdbf35,17,4,0,-4.1983105168412775,-2.232051832961037,-16.332369,-4.750296
221b20d20,17,4,0,-4.854439727660956,-3.3507798012993923,-22.125359,0.4765024
85fd75b28,12,1,1,-0.26836574296852195,3.085072793626421,-1.3413343,35.23902
d5992de83,23,4,1,-3.6096676165125166,0.23516996461276585,-3.6410716,-22.629656
58ac9ae47,18,1,0,-5.388050788730962,0.9491304596528269,-23.13958,22.584673
48ceeeb96,23,4,1,4.220613869684778,1.3360286938113084,26.251562,5.413348
50d982302,12,1,0,0.6244780283326861,2.5442614796570964,10.257264,19.3387
6b46c794b,10,1,0,-0.37274520116247933,-2.506127741037833,0.29649705,-29.31356
8d1aa8b4f,12,1,0,-8.175379665453825,-1.050530872345419,-45.188824,16.256683
de8af793e,10,1,0,-3.148925142760728,-5.757781966440255,-19.821484,-0.84508824
f8cb4f59b,17,4,0,-0.9293442248466236,-0.8125753936898458,-7.3238835,-44.324097
d6c136fc8,10,1,0,-2.912562494202535,-0.4630513320624567,-16.23456,16.995707
5cd1a3c29,12,1,1,0.9359577557639429,2.66850874969655,22.804972,27.322796
fd1970634,18,1,0,-6.512495473406783,1.2503470882882792,-19.87852,14.899934
2fa789928,12,1,0,2.1861380677305773,-2.3592840640542567,15.018969,-22.714119
24e76d609,12,1,0,4.4038883684448615,-2.211547784767212,21.939552,-20.657887
427d1a943,18,1,0,2.252576154323225,-3.4520943625183063,3.8228562,-38.85904
d2521e761,12,1,0,-1.2686942207884473,2.809552194019893,-1.136798,35.788715
515ab9c02,10,1,0,-3.9604273132575414,-2.0785566100665798,-10.478006,-34.49075
48fb7aa8d,23,1,0,6.576611136601125,-7.133323892195671,37.843353,-18.20125
cb5ddad47,17,1,1,-0.0031930332660202714,0.829268686303549,-16.07332,40.728626
9cb5f0d5f,10,1,0,3.89912796170581,3.4461194499903125,24.728031,13.57592
32464c219,18,1,0,7.076901729453006,4.857364554621306,27.968737,22.04975
7fd54f2d4,23,1,0,1.1402687321409344,2.1582395810718964,8.108819,17.619036
f7c93a6a8,23,4,0,-2.308205984019664,1.5972795489044065,-16.622595,33.896214
7c7c016f6,23,4,0,-1.5299831244016808,-1.9262555549308102,-6.887943,-6.73778
7859fda05,12,1,0,-2.15982616989949,1.181270123459227,-2.9517627,-22.11149
ef0dffdab,12,1,0,-0.5666469613514962,-3.7398211669351102,5.2113423,-10.332806
85b8520bf,12,1,0,-7.761852656477802,-0.060525857514606526,-36.16016,7.258658
200656f13,23,4,1,-3.0013461722250803,-2.1790777928635587,-12.727215,-0.028140621
db29755be,12,1,0,3.9395833615866405,4.804870287515333,27.975498,14.130212
0c448e77c,17,4,1,-6.849705257590986,-1.8276852382960875,-26.58007,4.832989
faca6a380,17,4,0,-6.9569312455591215,-1.0310078233453168,-35.307636,18.320152
3f0f6e73d,10,1,0,2.038356411704522,1.368150730826925,16.04149,15.903905
e10908e68,23,1,0,-5.275098526163207,-2.0212827059569682,-27.927639,-8.571966
408fcd1dc,23,4,1,9.16059959861893,1.0181299669463608,29.29112,11.593618
c7dc9f7f4,23,4,0,1.0464834218155454,-1.7127376190724215,2.4341543,-37.900917
f3cb40395,23,1,1,-0.5508467193866243,3.040668127387985,6.322939,2.2233377
ffaaa4c77,10,1,0,-2.0376578168325645,-1.8826880183028627,-5.0040755,-29.864676
61d1f5e59,23,4,1,-4.976525288149811,-2.4617995647362148,-31.730513,-17.873539
edc38715d,23,1,0,-0.5960047767916467,-1.3670414570553742,5.177942,-6.461275
a37a0bba7,17,4,0,-5.253195535363648,1.8476013368001862,2.0992396,53.69007
6d93f853d,17,1,1,-5.964340575377152,-0.3962567965908203,-32.44782,5.3346205
e5fb30fa4,17,1,0,0.7525982589853879,0.705548465378498,15.44309,48.49702
94dc4b563,17,4,0,-6.172527870856968,0.4671891409046869,-35.810493,20.513548
2d81f8edf,17,1,0,-5.454206330492468,-1.7834153742096166,-28.479776,3.0699675
4002de600,23,1,0,-3.9837398666231842,-0.3903500020317995,-18.545992,-10.464415
0f8ea71e4,23,4,0,-2.9745220875721463,-3.7414758481860386,-32.196133,-23.093058
05194d95e,12,1,0,-4.658326357543387,2.164415216964359,-19.087206,34.947105
dd35e08f1,18,1,0,-3.416826994551121,2.5678560155841437,-17.994823,34.62776
68049cb26,17,4,0,4.493311861344504,6.315196297179865,19.670353,15.905031
65f32be6d,17,1,0,-5.7080591274897134,-1.4206672066430361,-26.51701,11.375217
56333906d,12,1,0,2.892582190593084,6.832543457526609,28.117878,24.092793
3fcca1372,17,1,1,-3.707687299838103,1.6480824785930297,-20.809376,28.299639
ecd47f7cc,23,1,1,-5.607417325799719,-1.29825027842466,-32.99281,-11.415774
30c4c7522,10,1,0,-4.172848627425466,-0.7850869148374218,-21.330717,-9.526389
2f11a8c05,17,4,0,24.686652875911886,5.002288171843242,51.395706,4.0166454
b6e0c5c42,10,1,0,-0.058703617112780285,-1.0541768668652545,3.6242077,9.629126
bb257e4af,23,1,0,-4.15678381110139,-0.5103550223424792,-19.266273,-11.296899
110a7678f,10,1,0,-4.316740544916915,0.2592371413600982,-18.031754,-31.88105
a1873fe1a,17,1,0,5.112215536583733,-0.9579369830787395,31.22419,-9.504234
c5d282e1e,23,4,0,8.396167211296033,-0.48109595587994675,35.606518,-9.392158
520a743a9,18,1,0,1.1434154621176287,-0.9959218795157477,8.716405,-4.3177004
84b066e27,10,1,0,-1.197842471924137,-0.6706402870480309,-9.720723,-14.824474
450fe6a1e,17,4,0,1.3118229173659175,-3.8199426716811464,11.447203,-27.22808
ae521f781,12,1,0,-0.8590253184171437,3.1632169485086323,-16.418089,27.719913
0876d30ac,23,1,0,-5.680333454947094,-1.8133922969589167,-28.904852,-8.899151
8e6e5659e,18,1,0,-2.240427092253215,3.7532872776606663,-2.140732,29.219604
37e8f76ab,23,1,0,-2.4787602150123593,-1.3565414701314884,-6.8618717,-36.513134
e3a71c03b,12,1,0,1.32035714097231,-2.039927973523913,7.698546,-29.559582
e53e45454,10,1,0,-3.5238938403424105,-2.3861285407341404,-13.522399,-25.687073
158c5acb6,17,4,0,10.544884015736297,-1.4787577228777165,37.696815,-8.060051
03e8c2dc8,17,4,0,-2.936338611366183,4.470991290066994,7.7820477,48.004433
459389f95,12,1,0,-2.1531225823076263,0.32200471579535805,-7.910549,-13.594306
c874f072d,23,1,0,1.142704558067085,-2.877484852334,13.822008,-22.985851
7227068d3,12,1,0,7.242342785161809,4.023201339119433,29.049915,12.861602
aae654cb9,23,1,0,7.376077441376783,-3.2074888806263364,33.31696,-11.943518
e18411873,18,1,0,2.4724011835342408,-2.593979818065354,15.315339,-22.346378
d37d68bdb,17,4,0,1.9719694817550644,2.01732599510373,-4.8354,-48.420296
57de62a79,23,1,1,-2.2922104731016364,-3.3334822325596067,-2.3486102,-10.827416
da708c386,12,1,1,-2.627344995722447,6.590897467669418,15.9120655,40.640167
7a8747d7b,17,1,0,1.2681382332895894,7.646241774385744,22.172243,33.979275
2c97a8020,23,4,0,5.706500476065774,-1.0780091554104028,21.494665,-8.328744
84d2746ce,10,1,0,-0.09925965267979636,5.198417403978081,2.3100495,26.842068
a34edc26f,23,4,0,-3.2653343257274248,2.1715401779737995,-17.156404,28.798536
911df6a5e,23,4,0,3.125879035278233,-1.6057389293496311,18.816986,-9.432683
134c64639,23,4,0,-6.011635601330785,-0.5172217573578843,-34.897057,2.869477
d69d972b4,17,1,0,-4.07588877487575,2.577451166566942,-18.670248,34.666294
e317ae8c7,17,4,0,-6.769143126093221,0.6278073474756999,-35.46874,20.099913
246434b48,10,1,0,-4.149894099857005,-2.6665624694556986,-18.20036,-16.300186
477119234,12,1,0,-6.764981725967428,-0.5245703389602311,-38.017143,13.140412
0e799da44,18,1,1,1.3093329839946906,0.6924590239362246,16.64639,47.86243
ccd017bff,17,1,0,2.396033102914189,-0.6471610386745789,15.2884,-5.2789507
c5de5386a,18,1,0,-2.2302278941555014,-1.0081594239356986,-3.3128483,-3.0980184
bd2ffd93e,10,1,0,-2.6140878697938956,-2.5190353693335257,-12.407362,-18.190922
d1d23c26d,17,1,0,-0.9116220923506124,-3.632880467045044,-7.671231,-21.674147
88c331db3,10,1,0,-7.398147774290056,-1.0139469302464983,-36.82663,-8.161038
5bfe1dec6,17,1,1,-4.909753510390071,-0.9184143427752147,-16.702734,-34.271584
87b2981de,18,1,1,4.267318786355371,10.443385053698416,26.941832,31.307428
9a884492c,23,1,0,8.660536029957568,-0.476155299160745,35.360588,-6.7940273
4ce39f33d,23,1,0,0.3751618958504433,-0.7628014068789768,3.2634783,-27.209568
af6b32ad4,23,1,0,-2.415928267423285,-1.82043107448588,-10.129216,-11.574708
053aeb7bd,23,4,1,-2.9913383680524204,-2.686726278355425,-19.277252,0.91057414
59a9eb657,23,4,1,1.5637557717910857,4.649553707244724,13.92051,46.69341
f59a76d40,18,1,0,15.591750549472016,3.1211527017408844,41.969307,-1.2087928
3f19ff147,18,1,0,-0.3945195245405468,-0.19202977922279857,2.6025102,-26.867743
17b6d882e,23,1,0,4.507841409976927,-2.6792654019473905,23.63331,-17.804468
cb3285a5b,10,1,0,0.8958761409037177,0.7026647617841654,20.039812,5.1188297
eccdd4ea8,23,4,0,-0.47155972516618094,-3.089333315339806,7.19122,-25.333307
a12d0c71c,17,1,0,-4.953079693698781,1.6020048812789365,-18.58533,15.579394
f6e41b038,18,1,0,-3.2725134765452055,-0.42657413643616376,-9.914481,13.902067
c8e0b8353,23,4,0,16.065387411495276,-3.687331529052488,48.910557,-9.247376
cb5ddad47,17,1,1,1.5559604187970844,1.073270485101789,-14.969756,41.20968
b2c16d2d4,17,1,0,-2.2815909423066687,-2.6333287124469837,-8.595376,-18.999205
dd81b8980,17,4,0,5.840562915684361,4.1996109259329275,38.765453,11.427062
aacdd6c41,17,1,0,0.3524617799227578,-2.167064407930699,5.885455,-9.078279
d284a6ee2,23,1,0,-3.1139412935064703,-0.9279706929482747,-14.82315,-17.245369
13c887207,12,1,0,-6.149293801815354,0.11636979705542237,-23.61822,11.36778
62f33099f,17,1,0,-1.962020026769421,2.206026014274811,-0.29968607,15.336945
178b835e3,23,4,0,-4.095722081488565,-1.0832545076230107,-40.34705,-4.6089435
50837f004,12,1,0,0.4145713248377527,2.0579595598666445,13.858261,16.028793
a189dad1b,10,1,0,-1.196558495788747,-1.8737798588403534,-0.09249585,-34.028664
46e316674,18,1,0,-2.5863147162871436,-0.1396418643419865,0.7762059,0.05611628
d291fab38,17,4,1,-4.300717087191577,-1.478837111897584,-15.189694,-19.24925
55b2b19d1,17,1,0,7.71145537156267,2.71164272547145,30.096321,4.1587806
74fbde29b,18,1,1,-0.8764203447335499,5.347875948583271,11.203773,47.032326
c12e0a62b,17,1,1,-5.332409985121675,-0.05967736961279384,-25.337872,16.108948
ef0dffdab,17,1,0,0.12240343756144019,-3.5259441336903907,5.3489437,-10.405525
160c76ee7,23,1,0,-3.078682652914391,-0.6202756997608329,-18.570183,-12.323434
edcdb1df0,17,4,0,-6.6563823736173715,-0.8129649668298009,-34.884758,19.179
a554c9c3e,23,1,0,-2.9475251623486054,-1.3399805913858907,-9.478944,-34.58554
9fbcd740a,23,4,0,-1.5025712269672564,-0.30039961286026406,3.8628008,-1.9417928
f3df14ff5,17,4,0,-4.87289766571878,-0.5299531091073516,-33.118904,21.401173
1a9743443,12,1,0,-7.291519750285155,-0.00518951722829329,-38.49073,14.4333
954262c8f,23,1,0,13.10483091652879,-0.8036566405427378,46.06606,-5.2185636
cb61399d9,10,1,0,-0.6993952831485032,-1.3150884796728675,-2.5064843,-37.093254
5b219bb1c,12,1,1,-5.438807123650369,1.1731462603598402,-19.52698,-29.249744
2393b59e0,23,1,1,-1.2757870897224692,-3.3415623435671336,2.1394827,-8.827285
d7a655c45,17,1,0,1.1874086414900697,3.023655904281501,-15.58441,46.26483
15d9e6d8b,18,1,1,6.546928153222336,6.6762828935361105,27.507915,28.52701
f51c0da28,10,1,0,-1.0001272358141005,-2.205921117393155,-6.98765,-8.052285
e311ea99b,17,4,0,13.49604467363643,-3.377451215109631,48.37551,-8.060225
5c609dbfb,18,1,1,2.420583201973604,3.9533454291732832,12.286099,47.66727
e4454e447,23,1,0,-0.6816395391717228,-2.322502572716096,-2.6859443,-27.882187
82ff46226,23,4,1,3.062703305081134,-4.88437176627484,21.49203,-14.565317
03ac92720,10,1,0,14.87120940802362,4.375319193367893,49.797733,0.60967535
160c65ebc,17,1,0,-2.0528987841031943,0.2132032800843899,-17.100286,-13.390311
9b7ef67f5,10,1,0,3.6415375331085262,-2.228884312525876,23.557734,-13.917443
d4e5616b6,23,1,0,-5.998927744515297,-2.3335753196219735,-27.699894,-7.7271996
d7cb8e99f,12,1,0,6.268899173313253,-0.32290168503303956,32.634552,-2.4253218
326992b55,12,1,0,0.05812857364246794,1.8333519923309607,1.405397,31.359596
7aee07881,12,1,0,-4.16309248159206,-0.7989651637036995,-15.799265,10.849704
825084273,12,1,0,3.0296332430773125,-1.9028976250055296,16.541237,-20.234432
0d4a24cc8,23,1,0,-0.21337605474565444,1.4880397985042897,6.156497,17.222076
dc6734a0e,17,4,0,-3.415064202804072,4.088691467422064,-2.857983,30.471575
b1567318d,17,1,0,-8.029483163025693,-1.8605112591568242,-44.33696,16.058973
990662a03,18,1,0,-6.850370287000885,-0.3232879099058641,-24.141605,14.205353
2febbdfc5,23,4,0,-5.0509643975524945,-1.1186591969740702,-39.80084,-5.9132137
1d1083982,17,4,0,2.0641846909390247,5.112757114038686,18.50919,17.040956
47ff9c6bc,18,1,0,-4.065939944526554,-1.1022212861492722,-12.914312,-42.46723
01d1aeb9a,17,1,0,4.542130703086353,3.411103435971998,16.490616,12.234081
3c766c3c8,23,1,0,-5.838341823048703,-0.552945150327404,-33.748745,-10.2645855
9c86d718d,17,1,0,-5.862180758608348,-1.5314868884633823,-22.110098,4.9221582
a51afbc02,17,4,0,-5.804354488389453,-1.4063737653267878,-25.760326,11.566535
ff6aa0e63,18,1,0,-6.4853122251301665,-0.827021689921991,-34.243084,10.032358
f885c0336,23,4,0,-6.304935758685297,-0.621832594893255,-23.418848,14.670149
a2ae08a6e,12,1,0,-1.5866168064505437,0.08086075181703695,-6.2982783,3.6639771
1e469c124,18,1,0,-1.9594670992411782,0.1252979870113931,1.2050072,1.9242679
8593f9606,17,4,0,4.094899401845431,6.550240477291095,28.448595,15.437761
d8b362a0a,12,1,0,3.149748610266521,2.483776686802965,34.90279,9.593582
5f8eecc9e,23,4,1,11.253126368099952,9.01504430828206,48.72233,8.764374
7e370f1f3,18,1,0,-5.869134612262517,-0.6770804659567615,-17.806864,-34.54455
bc0b86e9a,17,1,0,-8.514411571693453,1.425443814718174,-0.11663084,53.828793
c856e9ac6,23,1,0,-3.7798265897469494,-2.8033275036721843,-18.367117,-5.6949944
9afa17810,17,1,0,-3.038550334352124,-1.1658972441194897,-9.558754,2.4407957
c6e411c90,23,4,0,5.698526320933304,-2.139790932168128,23.869902,-10.156547
4916ad38a,18,1,0,-4.455778108863446,-1.2969893010596938,-11.913884,-6.0787277
2d4be0d32,23,1,0,2.119329902848476,4.518175624137292,15.539156,18.557755
71db64300,23,1,1,4.20385151917067,-1.3439542825169328,19.004435,-17.206036
0cf1a2ecd,12,1,0,-2.67748791399232,-3.572654570631857,-8.8449745,-20.53041
533ae3f85,18,1,1,1.2511661775048415,4.43959985007945,24.298855,29.815493
d2bd64c72,23,1,0,21.4943273982885,-6.120611540392273,50.36593,-13.37794
d0ea4e8aa,17,1,0,-4.300328642509189,3.122094708310022,-3.6279979,28.539242
708e4dd42,12,1,0,7.00201293009736,1.7902877279202305,39.812428,1.0294983
59a9eb657,17,1,0,1.9539045345413912,4.759812440258008,13.936831,46.805218
64336bff0,17,4,0,-7.212482040141831,0.511001005465913,-35.419956,20.721886
43423d1e3,18,1,0,1.2412031733040665,-1.332478257455416,13.211984,-7.712873
0dceae04a,12,1,0,-8.377245597983217,0.07151340148580644,-49.55944,13.964743
61b576271,17,1,0,-3.6463393684919745,0.3449030370017792,-16.693249,16.609531
cb6361d10,23,4,0,-2.707897379737316,0.2278459418543065,-20.996477,-37.548115
c8aec31ab,23,1,0,-5.623691766840258,-0.8945279578712911,-29.014687,-10.898247
1af4713d0,17,4,0,-2.322429825628263,1.5198803839066664,-17.155012,26.566702
8b24f2f98,18,1,1,5.378025883352141,0.7912954062542114,31.161692,-5.432366
718e842a7,18,1,0,-3.979494747824564,0.6061687073079547,-18.465593,-29.068457
8a911af21,23,1,0,17.589105512096783,-4.561275011800537,48.110134,-15.948691
6af54a2ef,12,1,0,-1.8455297410494649,-0.9354752561483819,-0.6850433,-23.536755
306c7f7f9,23,1,0,-0.8705058858484328,-2.7512226512378235,-3.5618575,-11.440231
c5b77ac32,17,4,0,7.649953317544056,-3.0385384891987015,35.018303,-11.259484
3c621e663,17,1,1,-0.6890201907642765,-2.4937982835067634,2.4594114,-12.894616
cdb4a1e29,10,1,0,-0.2775999962073617,-3.3567948399183223,3.552618,-14.846569
28250a178,12,1,0,-4.571943353629595,2.3188689613306446,-18.998898,35.06375
0a9143370,17,1,0,8.297796662784158,-2.9556986410702444,29.19701,-20.375917
d0ea4e8aa,18,1,0,-2.721993707018006,2.9493783093705415,-2.9683952,28.518759
86de74a7c,23,1,0,-2.518226904568034,-2.6372650319997515,-13.015322,-12.687324
498cf88de,12,1,0,-3.079889133359498,-1.719909918116972,-13.127071,-16.844238
8a36a56bd,10,1,0,-3.978622483640723,-0.9376707927980564,-16.626068,-20.780396
5b5e3b4f6,10,1,0,-3.515567704196638,-0.9883143185973229,-18.805271,-11.88958
2ae54cd8e,23,1,0,0.21304674503562554,-3.128587979829828,9.695742,-21.988869
5f8eecc9e,23,4,1,11.43625708885371,10.63446683622644,48.482246,9.180655
079cef4b3,18,1,0,-2.810916679629757,3.8851697795220628,-1.6364912,28.953327
8c7648ac2,17,1,0,-0.9790677616366417,-3.7715461389384317,-27.509148,-23.66951
9b59cbadc,17,4,0,-4.051473786119966,5.695863685482676,14.612938,40.187653
ed2ae7025,18,1,1,7.411007869432838,0.680224727001752,31.232262,-6.2582855
cf9f7c5b6,17,1,0,-6.304758090443169,2.4002620171046516,-40.454445,23.208437
14218200a,17,1,0,1.7488487081695716,-1.5316376964250134,15.131555,-5.6065097
b55999b5b,23,4,0,-1.2676300857856384,1.5486091934594175,-15.832467,29.21383
ce5b205f3,12,1,0,-6.3623539640626765,-2.314197160170377,-30.192,9.967929
59b4226c2,23,1,0,4.604459442179105,-3.110912425601527,22.943651,-19.211027
097a91620,17,1,0,-3.575188237036742,-2.2379128466088387,-10.810045,0.31404087
4faff1567,23,1,0,-2.253783356224528,-3.7211672612460553,-5.7493544,-12.315283
4982fe54d,17,1,0,-1.721881777411043,3.8666929141059416,-1.5324169,30.941841
097a91620,23,4,0,-3.9390475860773213,-2.0545297269870186,-10.94888,0.47304425
5a7cc4e44,17,4,1,-5.625517949898464,-0.6704274604982402,-31.825768,4.3539743
e77061ecf,12,1,0,-4.147749784598666,-2.8135955630893923,-21.389305,0.23357205
cb3285a5b,12,1,0,1.6284364274396363,1.466600260830558,20.8735,5.1658034
749447350,12,1,0,-1.5758805752885232,2.811930258336909,-0.70600575,30.29847
1a9743443,12,1,0,-7.375930150266953,0.20842215555522717,-38.561096,14.586696
c8c39d92c,23,4,0,-3.531985185012354,-2.471931888922151,-11.637866,-36.958363
b68e70116,18,1,0,-7.806851398511159,-0.9070370810464397,-37.697098,8.330015
476398f34,17,4,0,-5.948641182668108,2.884087325206791,1.3391908,53.275845
10fc9a772,23,4,0,1.1425110520980704,2.8491917909157993,1.9447964,30.632473
f5427b3c3,23,4,0,-3.376662610890852,-1.1190695260492804,-10.870774,-41.76702
5063b6b7c,23,1,0,-5.1339088991213355,-2.638814416814425,-27.07597,-7.320613
d9544d359,10,1,0,-1.881954137462063,-1.1263072535958052,-6.332899,-36.402378
bec6d5f64,23,4,0,1.8002155133108475,2.314955912067292,-3.4788346,-47.94124
b3da3e09c,17,4,0,3.7436446204541722,-1.298229488341208,22.230873,-22.423368
338184e49,18,1,0,-7.3730610561615775,-2.1310319391614154,-42.628704,4.2709494
1e379f7a6,23,1,0,-2.490703227213803,0.2214920003681669,-7.7158446,-14.167067
c138beefa,17,4,0,-3.5571250022843843,-3.5817362604623155,-26.09015,-18.379429
ae6c05443,23,1,0,-5.81522571122341,1.531919275723406,-35.658894,-5.6227813
b3b432bcc,23,1,0,-4.620907259607428,-2.550719770451232,-25.90305,-12.208348
371ef3886,12,1,0,0.26079183454716315,3.904132102085375,-16.632364,45.08389
bda5fbf5a,17,1,0,-3.0186237377343113,-1.043378439917109,-2.4393597,-24.122938
cb6361d10,18,1,0,-2.552856159943433,0.39784260997223997,-21.167843,-37.757698
c0a0e43f1,23,1,0,-1.9440585756258086,-2.5391658214219643,-1.0874789,-10.473563
6f036d0ff,18,1,0,0.36813488425459634,3.6325246775063897,-16.142166,45.064537
6346c01fa,18,1,1,-3.5815449348126847,2.7692267300182096,12.010109,42.550613
63e47e918,17,1,0,-5.575929634818224,-2.2999302474993875,-30.119616,-2.5602899
0bca40ab7,23,1,0,0.8414282121967844,-2.557283642806949,10.568209,-19.591763
b42aa0f8b,17,1,0,6.115434194914081,-2.895362981338756,32.673977,-11.096354
2d1d36b45,23,1,0,-2.8172605612771195,-2.742941860203701,-24.936283,-15.517997
bc3f9bc70,17,4,0,-2.285887618542203,3.4854860238011014,12.925722,43.85788
55b2b19d1,23,4,1,6.564560694795255,1.400540953104452,29.311708,3.7020743
0a4e7e350,10,1,0,0.31293726623106144,4.125927215828125,14.013531,24.822416
aa1ee13f5,23,4,0,-2.3391353444663547,-1.4853542758368403,-9.057137,-42.420547
b2f3a6df5,23,1,1,7.809909485875808,-2.2477401060739335,31.706526,-7.8468814
33d5aebae,12,1,0,15.417718253631964,0.4471810235881242,49.597656,0.110645756
e3cb27123,18,1,0,-4.369797589045157,0.394599995312604,-31.774479,7.9250555
d5cd58b16,17,1,0,9.401367981345981,-1.381448924595062,36.166294,-6.9584703
21aa5dd1b,17,1,0,-2.885596003891168,1.0204032415537774,2.9788532,52.265343
5281fc845,18,1,0,-4.1518884118104395,2.0161013785878756,-19.269823,35.725834
890abb1e3,23,1,1,-4.2586064276489575,-2.0716077639009782,-21.385704,-6.319126
619a7af56,17,4,0,-4.222950984613359,-1.0899566203951239,-15.677788,-23.177927
ed82ecb39,23,4,0,6.708290264406181,-5.806938197087142,37.348736,-16.771254
3b83c6041,10,1,0,-5.3809587058029145,2.641342387071062,-18.907122,13.158644
ef0faf6e4,12,1,0,-5.718486302555863,-0.522430839108163,-23.279675,14.753674
64877c794,23,1,0,-3.7544706382927346,-2.24709986096855,-25.637081,-13.143619
492aa511d,23,1,0,-0.7695032464979709,-2.1002424411270377,-0.484206,-6.063625
2cd6722de,23,1,0,-2.42721122644414,-2.4354835214185613,-11.850778,-13.044975
a00811313,17,1,0,-4.930374076165011,2.3071513442894718,-34.026825,24.74102
07edb03ee,23,4,0,0.3443343922780508,2.8431336393946642,22.54886,27.25451
003b04435,23,1,0,2.989175550790585,1.371124606043375,9.603282,14.560554
0efea8645,12,1,0,1.265274527802902,3.7778748320600952,12.536673,10.267128
bda5fbf5a,18,1,0,-2.7359404884593426,-0.7416570869037691,-2.356473,-23.985727
23edf6e3a,17,1,0,1.460787705942552,7.50058573728941,22.460701,34.174816
111e16fce,17,4,0,2.6324165466149383,-0.6475931877564376,20.223785,-4.63166
d8682919a,17,4,0,-4.411934982643923,0.3846090409193062,-40.280888,-1.3192548
5400d50cd,12,1,0,2.9053820443055014,-3.2036864229013324,18.854053,-21.430191
d89c2cc01,10,1,0,-1.0352749016264469,0.6128599139224886,5.347333,-0.35066766
75c169e51,10,1,0,1.1087358962017078,-0.7718791405918527,13.762806,-25.440739
8529da957,18,1,0,24.842380027357066,4.360559310342602,51.182377,2.9028835
